species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,date,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Mortality,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2018,Production loss,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Mortality,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2019,Production loss,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Mortality,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2020,Production loss,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Mortality,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2017,Production loss,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Mortality,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2018,Production loss,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Health cost,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Mortality,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,Other diseases,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Infectious,PPR,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2019,Production loss,Non-infectious,All conditions,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Health cost,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Mortality,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,External,All causes,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Brucellosis,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,FMD,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,Other diseases,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Infectious,PPR,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2020,Production loss,Non-infectious,All conditions,,,,,2020-01-01,34.9271654040404,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Health cost,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,All causes,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Brucellosis,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,FMD,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,Other diseases,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,PPR,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,All conditions,,,,,2021-01-01,43.73377831884,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Health cost,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Mortality,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,External,All causes,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,Brucellosis,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,FMD,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,Other diseases,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Infectious,PPR,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2017,Production loss,Non-infectious,All conditions,,,,,2017-01-01,23.8661044574125,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Health cost,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Mortality,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,External,All causes,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,Brucellosis,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,FMD,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,Other diseases,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Infectious,PPR,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2018,Production loss,Non-infectious,All conditions,,,,,2018-01-01,27.4293865941667,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2019,Health cost,External,All causes,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,Brucellosis,,,,,2019-01-01,29.06975,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2019,Health cost,Infectious,FMD,,,,,2019-01-01,29.06975,,,,
