species,region,production_system,group,age_group,sex,year,ahle_total_mean,ahle_dueto_ppr_total_mean,ahle_dueto_bruc_total_mean,ahle_dueto_fmd_total_mean,ahle_total_stdev,ahle_dueto_ppr_total_stdev,ahle_dueto_bruc_total_stdev,ahle_dueto_fmd_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_ppr_mortality_mean,ahle_dueto_bruc_mortality_mean,ahle_dueto_fmd_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_ppr_mortality_stdev,ahle_dueto_bruc_mortality_stdev,ahle_dueto_fmd_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_ppr_healthcost_mean,ahle_dueto_bruc_healthcost_mean,ahle_dueto_fmd_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_fmd_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_dueto_ppr_productionloss_mean,ahle_dueto_bruc_productionloss_mean,ahle_dueto_fmd_productionloss_mean,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_fmd_productionloss_stdev,ahle_when_af_ideal_mean,ahle_when_am_ideal_mean,ahle_when_jf_ideal_mean,ahle_when_jm_ideal_mean,ahle_when_nf_ideal_mean,ahle_when_nm_ideal_mean,ahle_when_o_ideal_mean,ahle_when_a_ideal_mean,ahle_when_j_ideal_mean,ahle_when_n_ideal_mean,ahle_when_af_mort_imp100_mean,ahle_when_am_mort_imp100_mean,ahle_when_j_mort_imp100_mean,ahle_when_n_mort_imp100_mean,ahle_when_a_mort_imp100_mean,ahle_total_mean_usd,ahle_dueto_ppr_total_mean_usd,ahle_dueto_bruc_total_mean_usd,ahle_dueto_fmd_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_fmd_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_fmd_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_fmd_productionloss_mean_usd,ahle_when_af_ideal_mean_usd,ahle_when_am_ideal_mean_usd,ahle_when_jf_ideal_mean_usd,ahle_when_jm_ideal_mean_usd,ahle_when_nf_ideal_mean_usd,ahle_when_nm_ideal_mean_usd,ahle_when_o_ideal_mean_usd,ahle_when_a_ideal_mean_usd,ahle_when_j_ideal_mean_usd,ahle_when_n_ideal_mean_usd,ahle_when_af_mort_imp100_mean_usd,ahle_when_am_mort_imp100_mean_usd,ahle_when_j_mort_imp100_mean_usd,ahle_when_n_mort_imp100_mean_usd,ahle_when_a_mort_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_fmd_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_fmd_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_fmd_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_fmd_productionloss_stdev_usd
All,SNNP,Crop livestock mixed,Neonatal Male,Neonatal,Male,2018,4029437722.6161723,0.0,0.0,0.0,1449023305.023848,0.0,0.0,0.0,851862322.3636386,0.0,0.0,0.0,12160.223666444997,0.0,0.0,0.0,8302499.617225811,0.0,0.0,0.0,64645.4213583594,0.0,0.0,0.0,3169272900.6353083,0.0,0.0,0.0,1449023306.5168889,0.0,0.0,0.0,3080838002.50009,2380272.102153063,3986875.873802781,6228243.404910088,513178185.2222861,483917589.04452825,685950.2643818855,,,,50206017.20009673,-1578609.820321679,8442900.857466817,517530030.3020917,,146902217.76498264,0.0,0.0,0.0,31056557.515026633,0.0,0.0,0.0,302686.3028352034,0.0,0.0,0.0,115542973.94712082,0.0,0.0,0.0,112318880.77129948,86778.17471351204,145350.52980917387,227064.62587226153,18709065.31068477,17642304.445387818,25007.860165847233,,,,1830373.3124959434,-57551.77261810863,307804.9459284057,18867721.61402081,,52827404.65410212,0.0,0.0,0.0,443.3283123083425,0.0,0.0,0.0,2356.7942774231524,0.0,0.0,0.0,52827404.70853428,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Neonatal Male,Neonatal,Male,2019,4230909608.746981,0.0,0.0,0.0,1521474470.2750404,0.0,0.0,0.0,894455438.4818206,0.0,0.0,0.0,12241.43299578629,0.0,0.0,0.0,8717624.5980871,0.0,0.0,0.0,67877.69242627737,0.0,0.0,0.0,3327736545.6670732,0.0,0.0,0.0,1521474471.8384032,0.0,0.0,0.0,3234879902.6250944,2499285.707260728,4186219.6674929857,6539655.575155616,538837094.4834003,508113468.4967546,720247.7776008844,,,,52716318.06010163,-1657540.3113378286,8865045.90034008,543406531.8171962,,145543377.8669229,0.0,0.0,0.0,30769285.545345955,0.0,0.0,0.0,299886.4661060759,0.0,0.0,0.0,114474205.85547084,0.0,0.0,0.0,111279935.41826451,85975.47991505699,144006.0429653845,224964.28676392525,18536007.171833277,17479113.80375664,24776.538415393476,,,,1813442.4293329536,-57019.42092167386,304957.7619463559,18693195.910429098,,52338753.180713296,0.0,0.0,0.0,421.10554771837707,0.0,0.0,0.0,2334.994020460354,0.0,0.0,0.0,52338753.23449302,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Neonatal Male,Neonatal,Male,2020,4442455089.18433,0.0,0.0,0.0,1597548193.7887924,0.0,0.0,0.0,939178210.4059114,0.0,0.0,0.0,12330.346397621928,0.0,0.0,0.0,9153505.827991456,0.0,0.0,0.0,71271.57704759124,0.0,0.0,0.0,3494123372.950427,0.0,0.0,0.0,1597548195.4262,0.0,0.0,0.0,3396623897.756349,2624249.992623806,4395530.650867581,6866638.353913426,565778949.2075706,533519141.92159235,756260.1664810181,,,,55352133.96310675,-1740417.3269046545,9308298.195357084,570576858.4080561,,127191973.2905214,0.0,0.0,0.0,26889620.143559277,0.0,0.0,0.0,262074.11114251404,0.0,0.0,0.0,100040279.03581962,0.0,0.0,0.0,97248770.64783004,75134.92613174474,125848.47925732625,196598.7870610046,16198822.396910595,15275191.552185751,21652.491913744976,,,,1584787.4662254606,-49829.904796778086,266505.97286318266,16336191.38019289,,45739417.30765208,0.0,0.0,0.0,353.0302632630916,0.0,0.0,0.0,2040.5771903650243,0.0,0.0,0.0,45739417.354532704,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Neonatal Male,Neonatal,Male,2021,4664577843.643547,0.0,0.0,0.0,1677425603.4782321,0.0,0.0,0.0,986137120.9262073,0.0,0.0,0.0,12427.636168278774,0.0,0.0,0.0,9611181.11939103,0.0,0.0,0.0,74835.1558999708,0.0,0.0,0.0,3668829541.5979486,0.0,0.0,0.0,1677425605.193583,0.0,0.0,0.0,3566455092.644167,2755462.4922549725,4615307.183411002,7209970.271609068,594067896.667949,560195099.0176721,794073.1748050451,,,,58119740.661262035,-1827438.1932499409,9773713.10512495,599105701.328459,,106658469.10451141,0.0,0.0,0.0,22548637.66255912,0.0,0.0,0.0,219765.62485228138,0.0,0.0,0.0,83890065.81709999,0.0,0.0,0.0,81549210.46709059,63005.36103161138,105531.86486114285,164860.4476623301,13583731.37433752,12809208.821007503,18156.976262509834,,,,1328943.9626629453,-41785.50913042658,223482.0196386862,13698923.906384079,,38355378.107260786,0.0,0.0,0.0,284.1656185677672,0.0,0.0,0.0,1711.1523123931117,0.0,0.0,0.0,38355378.14648335,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Overall,Overall,Overall,2017,73258178106.60844,0.0,0.0,0.0,9431628235.202236,0.0,0.0,0.0,6447379759.132492,0.0,0.0,0.0,20884.4776263086,0.0,0.0,0.0,98518420.83812895,0.0,0.0,0.0,341349.7006113831,0.0,0.0,0.0,66712279926.637825,0.0,0.0,0.0,9431628241.402426,0.0,0.0,0.0,58785551673.31097,1679875176.7523851,1955433570.7383232,1242073522.0974874,1335178174.5417433,1306813573.9113474,6215754010.153998,,,,688578836.2672663,-253012896.99762535,1211677292.5812273,1258500739.4833136,,3069549043.3863163,0.0,0.0,0.0,270147973.69371355,0.0,0.0,0.0,4127964.034261587,0.0,0.0,0.0,2795273105.6583414,0.0,0.0,0.0,2463139796.3672676,70387489.49373,81933504.23935613,52043412.62789184,55944537.44741967,54756048.53080529,260442755.59279495,,,,28851748.1977836,-10601348.764274048,50769797.590695456,52731720.073086314,,395189263.16744983,0.0,0.0,0.0,875.0685585733348,0.0,0.0,0.0,14302.698675458294,0.0,0.0,0.0,395189263.42724043,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Overall,Overall,Overall,2018,76921087011.93887,0.0,0.0,0.0,9903209646.962347,0.0,0.0,0.0,6769748747.089116,0.0,0.0,0.0,20983.11387946472,0.0,0.0,0.0,103444341.88003542,0.0,0.0,0.0,358417.1856419522,0.0,0.0,0.0,70047893922.96973,0.0,0.0,0.0,9903209653.470499,0.0,0.0,0.0,61724829256.976524,1763868935.590005,2053205249.275241,1304177198.202363,1401937083.2688313,1372154252.6069155,6526541710.6617,,,,723007778.0806303,-265663541.84750652,1272261157.210289,1321425776.4574795,,2804331287.0983915,0.0,0.0,0.0,246806421.42135295,0.0,0.0,0.0,3771296.216373811,0.0,0.0,0.0,2553753569.460665,0.0,0.0,0.0,2250317521.5045934,64305810.46843825,74854216.74401891,47546713.949473344,51110770.5035947,50024970.40523415,237939761.73166317,,,,26358875.20118257,-9685362.118305778,46383142.869146615,48175549.676291406,,361043788.30944854,0.0,0.0,0.0,764.9866251083835,0.0,0.0,0.0,13066.904883617608,0.0,0.0,0.0,361043788.5467178,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Overall,Overall,Overall,2019,80767141362.53581,0.0,0.0,0.0,10398370129.310467,0.0,0.0,0.0,7108236184.443573,0.0,0.0,0.0,21091.325724684844,0.0,0.0,0.0,108616558.9740372,0.0,0.0,0.0,376338.0449240499,0.0,0.0,0.0,73550288619.1182,0.0,0.0,0.0,10398370136.142075,0.0,0.0,0.0,64811070719.82534,1852062382.369506,2155865511.739002,1369386058.112481,1472033937.432272,1440761965.2372608,6852868796.194784,,,,759158166.984662,-278946718.9398813,1335874215.0708036,1387497065.2803535,,2778391329.90603,0.0,0.0,0.0,244523471.4589418,0.0,0.0,0.0,3736411.870554002,0.0,0.0,0.0,2530131446.576534,0.0,0.0,0.0,2229502170.463294,63710984.180101514,74161818.10091254,47106908.66321455,50637997.830468856,49562241.34150658,235738828.0323974,,,,26115056.613306344,-9595772.888995651,45954100.57089599,47729927.683600776,,357704147.0707683,0.0,0.0,0.0,725.5420402543829,0.0,0.0,0.0,12946.036513009223,0.0,0.0,0.0,357704147.30577576,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Overall,Overall,Overall,2020,84805498430.6626,0.0,0.0,0.0,10918288635.77599,0.0,0.0,0.0,7463647993.665752,0.0,0.0,0.0,21209.989420728212,0.0,0.0,0.0,114047386.92273904,0.0,0.0,0.0,395154.94717025233,0.0,0.0,0.0,77227803050.0741,0.0,0.0,0.0,10918288642.947319,0.0,0.0,0.0,68051624255.81661,1944665501.4879808,2263658787.3259525,1437855361.0181046,1545635634.3038855,1512800063.4991236,7195512236.004526,,,,797116075.3338947,-292894054.8868761,1402667925.8243427,1456871918.5443707,,2428067020.3157177,0.0,0.0,0.0,213691775.65157783,0.0,0.0,0.0,3265291.803770195,0.0,0.0,0.0,2211109952.860369,0.0,0.0,0.0,1948386691.808215,55677736.19736746,64810835.95361251,41167250.3160469,44253108.330545634,43312992.79511877,206014778.26116812,,,,22822237.822989315,-8385852.430297533,40159798.52925829,41711713.55279345,,312601624.250703,0.0,0.0,0.0,607.2634058724567,0.0,0.0,0.0,11313.684995592013,0.0,0.0,0.0,312601624.45602536,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Overall,Overall,Overall,2021,89045773352.19576,0.0,0.0,0.0,11464203067.56479,0.0,0.0,0.0,7836830393.349041,0.0,0.0,0.0,21340.051399805117,0.0,0.0,0.0,119749756.268876,0.0,0.0,0.0,414912.694528765,0.0,0.0,0.0,81089193202.57784,0.0,0.0,0.0,11464203075.092916,0.0,0.0,0.0,71454205468.60745,2041898776.5623798,2376841726.6922503,1509748129.0690098,1622917416.0190802,1588440066.67408,7555287847.80475,,,,836971879.1005898,-307538757.63121986,1472801322.1155605,1529715514.47159,,2036086905.2522697,0.0,0.0,0.0,179193993.62695873,0.0,0.0,0.0,2738152.541860057,0.0,0.0,0.0,1854154759.083451,0.0,0.0,0.0,1633844781.2048705,46689283.54819857,54347962.10297555,34521328.52693927,37109014.55134386,36320668.54808651,172756348.48475966,,,,19137881.776385006,-7032064.675252075,33676516.84192799,34977895.19394455,,262136122.42659003,0.0,0.0,0.0,487.9535274593934,0.0,0.0,0.0,9487.236421784884,0.0,0.0,0.0,262136122.5987253,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Oxen,Oxen,Male,2017,6542455509.886848,0.0,0.0,0.0,2197928006.113668,0.0,0.0,0.0,468581232.5305559,0.0,0.0,0.0,31105.171912406597,0.0,0.0,0.0,21313070.078956977,0.0,0.0,0.0,153466.67486111977,0.0,0.0,0.0,6052561207.277336,0.0,0.0,0.0,2197928011.691547,0.0,0.0,0.0,-45024908.44699669,-34079724.85982895,7560235.77961731,-79607575.91892433,25215756.51264572,2117466.436225891,6344082353.281525,,,,1024189.3232555389,-96313712.5385418,-28332366.96775627,-35785446.2719574,,274131688.37677014,0.0,0.0,0.0,19633754.36350362,0.0,0.0,0.0,893026.7659302654,0.0,0.0,0.0,253604907.24733627,0.0,0.0,0.0,-1886562.9507044472,-1427955.0699462488,316777.11765269673,-3335591.531537073,1056550.9992483938,88722.75071134341,265819768.14029804,,,,42913.97136399607,-4035585.812104665,-1187138.3123422393,-1499425.527773675,,92094124.95599048,0.0,0.0,0.0,1303.3200272759946,0.0,0.0,0.0,6430.3194153436725,0.0,0.0,0.0,92094125.189706,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Oxen,Oxen,Male,2018,6869578285.381189,0.0,0.0,0.0,2307824406.4193516,0.0,0.0,0.0,492010294.1570838,0.0,0.0,0.0,31105.171912406902,0.0,0.0,0.0,22378723.582904827,0.0,0.0,0.0,161140.0086041758,0.0,0.0,0.0,6355189267.641201,0.0,0.0,0.0,2307824412.254638,0.0,0.0,0.0,-47276153.86934471,-35783711.10281944,7938247.568599701,-83587954.71486855,26476544.338277817,2223339.7580394745,6661286470.9456005,,,,1075398.7894191742,-101129398.16546822,-29748985.316144943,-37574718.585552216,,250445931.84020072,0.0,0.0,0.0,17937342.217551365,0.0,0.0,0.0,815866.7167447347,0.0,0.0,0.0,231692722.90590465,0.0,0.0,0.0,-1723558.5530519572,-1304575.6958498454,289406.67489399476,-3047386.948589104,965261.991819696,81056.853036309,242852185.1218587,,,,39206.08234264615,-3686899.7350081103,-1084566.1901338887,-1369870.903111741,,84136930.96987256,0.0,0.0,0.0,1134.009023702408,0.0,0.0,0.0,5874.7215527759845,0.0,0.0,0.0,84136931.18261106,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Oxen,Oxen,Male,2019,7213057199.650253,0.0,0.0,0.0,2423215626.7403193,0.0,0.0,0.0,516610808.864938,0.0,0.0,0.0,31105.171912407237,0.0,0.0,0.0,23497659.762050062,0.0,0.0,0.0,169197.00903438457,0.0,0.0,0.0,6672948731.023266,0.0,0.0,0.0,2423215632.8469076,0.0,0.0,0.0,-49639961.5628109,-37572896.657958984,8335159.947029114,-87767352.45061111,27800371.555192947,2334506.745941162,6994350794.492882,,,,1129168.7288894653,-106185868.07374,-31236434.581949234,-39453454.51482773,,248129316.54555866,0.0,0.0,0.0,17771422.48780736,0.0,0.0,0.0,808319.9808065107,0.0,0.0,0.0,229549574.0769448,0.0,0.0,0.0,-1707615.7023301164,-1292508.4205388415,286729.67421560606,-3019198.735820264,956333.3552986506,80307.08024462413,240605811.69404215,,,,38843.42757985416,-3652796.0534142884,-1074533.9943394503,-1357199.6496298637,,83358667.57506754,0.0,0.0,0.0,1070.0185557979426,0.0,0.0,0.0,5820.380603011191,0.0,0.0,0.0,83358667.7851343,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Oxen,Oxen,Male,2020,7573710059.632761,0.0,0.0,0.0,2544376408.077335,0.0,0.0,0.0,542441349.308185,0.0,0.0,0.0,31105.171912407593,0.0,0.0,0.0,24672542.750152573,0.0,0.0,0.0,177656.8594861038,0.0,0.0,0.0,7006596167.574424,0.0,0.0,0.0,2544376414.4697638,0.0,0.0,0.0,-52121959.64095116,-39451541.49085808,8751917.944379807,-92155720.073143,29190390.132951736,2451232.0832366943,7344068334.217524,,,,1185627.1653327942,-111495161.47742844,-32798256.311048508,-41426127.240571976,,216842963.6937164,0.0,0.0,0.0,15530643.355484981,0.0,0.0,0.0,706399.8026962255,0.0,0.0,0.0,200605920.53553522,0.0,0.0,0.0,-1492304.3149365236,-1129537.4541414774,250576.24468338268,-2638511.2850435427,835750.3334517656,70181.24874665993,210268089.30128512,,,,33945.70248164599,-3192219.0131275468,-939047.1838076611,-1186071.837246196,,72848064.78406632,0.0,0.0,0.0,890.5724685235786,0.0,0.0,0.0,5086.495208842579,0.0,0.0,0.0,72848064.96708801,0.0,0.0,0.0
All,SNNP,Crop livestock mixed,Oxen,Oxen,Male,2021,7952395562.614401,0.0,0.0,0.0,2671595228.481202,0.0,0.0,0.0,569563416.7735941,0.0,0.0,0.0,31105.171912407994,0.0,0.0,0.0,25906169.8876602,0.0,0.0,0.0,186539.702460409,0.0,0.0,0.0,7356925975.953147,0.0,0.0,0.0,2671595235.174692,0.0,0.0,0.0,-54728057.6230011,-41424118.56540108,9189513.84159851,-96763506.0768013,30649909.639598846,2573793.6873989105,7711271750.9284,,,,1244908.5235996246,-117069919.55130005,-34438169.126600266,-43497433.6026001,,181836462.98834878,0.0,0.0,0.0,13023421.224235566,0.0,0.0,0.0,592360.6622503989,0.0,0.0,0.0,168220681.10186285,0.0,0.0,0.0,-1251391.0237530263,-947188.1954355645,210123.94068956477,-2212557.6567235836,700829.2175477375,58851.390991986395,176323017.29591185,,,,28465.606482102932,-2676876.411130197,-787450.1232326571,-994595.8312927632,,61087683.96373176,0.0,0.0,0.0,711.2390721340499,0.0,0.0,0.0,4265.346138182849,0.0,0.0,0.0,61087684.11678257,0.0,0.0,0.0
All,SNNP,Overall,Adult Female,Adult,Female,2017,78611398968.37018,0.0,0.0,0.0,9012846405.62915,0.0,0.0,0.0,2167043730.730692,0.0,0.0,0.0,15739.6474256957,0.0,0.0,0.0,111939597.28301987,0.0,0.0,0.0,2099865.6664329176,0.0,0.0,0.0,76332415640.35646,0.0,0.0,0.0,9012846650.262383,0.0,0.0,0.0,77552213111.61948,-69399791.61408234,145543868.9215145,273777421.43096733,-4253441.745690346,8528331.441013336,-61242457.25192833,,,,1863267275.7912006,-139289458.97180557,234529654.99800014,22419179.738518715,,3293851290.5885863,0.0,0.0,0.0,90800060.58792038,0.0,0.0,0.0,4690317.0763694905,0.0,0.0,0.0,3198360912.9242964,0.0,0.0,0.0,3249470949.480101,-2907880.9965791325,6098350.452677688,11471391.232679183,-178221.03113980472,357340.740556616,-2566085.192546252,,,,78071697.00091101,-5836287.996658964,9826893.007047,939373.2344767145,,377642125.1198319,0.0,0.0,0.0,659.4979693389874,0.0,0.0,0.0,87985.270917589,0.0,0.0,0.0,377642135.37006915,0.0,0.0,0.0
All,SNNP,Overall,Adult Female,Adult,Female,2018,82541968916.7887,0.0,0.0,0.0,9463488725.910608,0.0,0.0,0.0,2275395917.267227,0.0,0.0,0.0,15739.647453033991,0.0,0.0,0.0,117536577.14717087,0.0,0.0,0.0,2204858.9497545636,0.0,0.0,0.0,80149036422.3743,0.0,0.0,0.0,9463488982.77416,0.0,0.0,0.0,81429823767.20044,-72869781.19479561,152821062.36758804,287466292.502511,-4466113.832979202,8954748.013061523,-64304580.11452675,,,,1956430639.580762,-146253931.9203987,246256137.7478981,23540138.72544098,,3009253183.0202346,0.0,0.0,0.0,82954677.43894523,0.0,0.0,0.0,4285060.358300791,0.0,0.0,0.0,2922013445.2229886,0.0,0.0,0.0,2968707429.4442225,-2656631.818747727,5571435.651429693,10480230.446117425,-162822.22781930506,326465.4855594144,-2344368.1430412354,,,,71326080.6202946,-5332016.135989784,8977821.538315713,858208.7187632248,,345012772.83113474,0.0,0.0,0.0,573.824259576453,0.0,0.0,0.0,80383.09359143533,0.0,0.0,0.0,345012782.1956734,0.0,0.0,0.0
All,SNNP,Overall,Adult Female,Adult,Female,2019,86669067362.62813,0.0,0.0,0.0,9936663162.206137,0.0,0.0,0.0,2389165713.130589,0.0,0.0,0.0,15739.64748317446,0.0,0.0,0.0,123413406.00452942,0.0,0.0,0.0,2315101.897242292,0.0,0.0,0.0,84156488243.49301,0.0,0.0,0.0,9936663431.911589,0.0,0.0,0.0,85501314955.56047,-76513270.25453186,160462115.48596764,301839607.12763214,-4689419.5246315,9402485.413713455,-67519809.12025642,,,,2054252171.5597954,-153566628.51641846,258568944.63528633,24717145.66170883,,2981417706.1250315,0.0,0.0,0.0,82187349.84410217,0.0,0.0,0.0,4245423.713810041,0.0,0.0,0.0,2894984932.567119,0.0,0.0,0.0,2941246999.21948,-2632058.0759907416,5519900.0846573375,10383288.715163775,-161316.12843700068,323445.69229915825,-2322682.8273465172,,,,70666317.10144722,-5282695.190581909,8894777.03232007,850270.3209249764,,341821417.8727418,0.0,0.0,0.0,541.4441982877204,0.0,0.0,0.0,79639.55304886667,0.0,0.0,0.0,341821427.1506149,0.0,0.0,0.0
All,SNNP,Overall,Adult Female,Adult,Female,2020,91002520730.75954,0.0,0.0,0.0,10433496320.316444,0.0,0.0,0.0,2508623998.787119,0.0,0.0,0.0,15739.647516404328,0.0,0.0,0.0,129584076.3047559,0.0,0.0,0.0,2430856.992104407,0.0,0.0,0.0,88364312655.66766,0.0,0.0,0.0,10433496603.505953,0.0,0.0,0.0,89776380703.33849,-80338933.7672615,168485221.26026535,316931587.48402023,-4923890.5008564,9872609.684394836,-70895799.57626343,,,,2156964780.137783,-161244959.94223976,271497391.8670521,25953002.944799423,,2605494023.864653,0.0,0.0,0.0,71824437.21862751,0.0,0.0,0.0,3710122.903067465,0.0,0.0,0.0,2529959463.7429585,0.0,0.0,0.0,2570388397.2488956,-2300184.7655798555,4823901.948847382,9074071.25135203,-140975.9550738349,282662.78039421904,-2029818.3020618714,,,,61756078.83393434,-4616605.959199507,7773244.3708599685,743060.6705288818,,298721530.9235914,0.0,0.0,0.0,450.64199554492194,0.0,0.0,0.0,69597.889321508,0.0,0.0,0.0,298721539.0315928,0.0,0.0,0.0
All,SNNP,Overall,Adult Female,Adult,Female,2021,95552646767.29753,0.0,0.0,0.0,10955171136.332268,0.0,0.0,0.0,2634055198.726474,0.0,0.0,0.0,15739.647553040244,0.0,0.0,0.0,136063280.1199937,0.0,0.0,0.0,2552399.841709627,0.0,0.0,0.0,92782528288.45107,0.0,0.0,0.0,10955171433.680092,0.0,0.0,0.0,94265199738.50542,-84355880.45562172,176909482.32328033,332778166.85822105,-5170085.025901794,10366240.168619156,-74440589.55508232,,,,2264813019.144676,-169307207.93935204,285072261.46040916,27250653.09203911,,2184870606.6663938,0.0,0.0,0.0,60229307.87097701,0.0,0.0,0.0,3111171.395437819,0.0,0.0,0.0,2121530127.3999789,0.0,0.0,0.0,2155432330.846591,-1928849.5917418182,4045145.1743667386,7609179.440937169,-118217.20474753909,237030.51890564646,-1702130.3078909644,,,,51786356.13491051,-3871314.449554807,6518354.288579804,623103.1056445412,,250496791.2093913,0.0,0.0,0.0,359.8968156442085,0.0,0.0,0.0,58362.20742469175,0.0,0.0,0.0,250496798.00843394,0.0,0.0,0.0
All,SNNP,Overall,Adult Male,Adult,Male,2017,6004481041.819084,0.0,0.0,0.0,5105656587.683068,0.0,0.0,0.0,570018129.5974156,0.0,0.0,0.0,10874.849995960585,0.0,0.0,0.0,12692970.83507558,0.0,0.0,0.0,164515.83559363335,0.0,0.0,0.0,5421769941.386593,0.0,0.0,0.0,5105656590.345186,0.0,0.0,0.0,647461928.7915592,4053543513.6214676,257117565.39427948,304217842.8585396,37473231.368003845,179362.90579223633,-61542436.22106171,,,,-64184360.78665924,1349550697.2855148,286488908.9041977,130413406.16916084,,251590327.71911675,0.0,0.0,0.0,23884003.801901378,0.0,0.0,0.0,531840.9151240143,0.0,0.0,0.0,227174483.00209135,0.0,0.0,0.0,27128932.16179928,169845209.58813158,10773336.128360996,12746857.929889496,1570144.4462741027,7515.382584212588,-2578654.4398513027,,,,-2689352.2108391016,56546752.306967385,12004008.002873631,5464377.5821008,,213929198.07226092,0.0,0.0,0.0,455.6608731586691,0.0,0.0,0.0,6893.283983031294,0.0,0.0,0.0,213929198.1838048,0.0,0.0,0.0
All,SNNP,Overall,Adult Male,Adult,Male,2018,6304705093.910036,0.0,0.0,0.0,5360939417.067222,0.0,0.0,0.0,598519036.0772835,0.0,0.0,0.0,10874.850009932445,0.0,0.0,0.0,13327619.37682936,0.0,0.0,0.0,172741.62737331502,0.0,0.0,0.0,5692858438.455923,0.0,0.0,0.0,5360939419.861316,0.0,0.0,0.0,679835025.2311344,4256220689.3025417,269973443.66399,319428735.00146484,39346892.93640518,188331.05108451843,-64619558.03211784,,,,-67393578.82599068,1417028232.1497898,300813354.3494072,136934076.47762108,,229852208.77126116,0.0,0.0,0.0,21820358.03179675,0.0,0.0,0.0,485888.3493830552,0.0,0.0,0.0,207545962.39008132,0.0,0.0,0.0,24784915.364301737,155170101.0407464,9842489.285611812,11645493.197773388,1434479.5061794394,6866.032181870594,-2355851.3716766904,,,,-2456984.5408180947,51660952.28870862,10966827.614489198,4992239.837647055,,195445107.70092508,0.0,0.0,0.0,396.4671237761167,0.0,0.0,0.0,6297.684666781841,0.0,0.0,0.0,195445107.80279008,0.0,0.0,0.0
All,SNNP,Overall,Adult Male,Adult,Male,2019,6619940348.605541,0.0,0.0,0.0,5628986387.920582,0.0,0.0,0.0,628444987.8811486,0.0,0.0,0.0,10874.850025336498,0.0,0.0,0.0,13994000.34567083,0.0,0.0,0.0,181378.70874198078,0.0,0.0,0.0,5977501360.378722,0.0,0.0,0.0,5628986390.853304,0.0,0.0,0.0,713826776.4926949,4469031723.7676735,283472115.8471947,335400171.75154114,41314237.583229065,197747.6036376953,-67850535.93371773,,,,-70763257.7672863,1487879643.757286,315854022.0668793,143780780.30150604,,227726084.6276814,0.0,0.0,0.0,21618520.554223843,0.0,0.0,0.0,481393.900727417,0.0,0.0,0.0,205626170.17273015,0.0,0.0,0.0,24555655.844742212,153734783.5384781,9751446.63601148,11537772.830916714,1421210.6255894552,6802.521646649707,-2334059.836555792,,,,-2434257.5277491654,51183090.45510492,10865384.878331574,4946061.810008894,,193637247.92681676,0.0,0.0,0.0,374.09506532861474,0.0,0.0,0.0,6239.431324382934,0.0,0.0,0.0,193637248.02770248,0.0,0.0,0.0
