region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_total_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_mean,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_total_mean,ahle_dueto_bruc_total_stdev,ahle_dueto_bruc_mortality_mean,ahle_dueto_bruc_mortality_stdev,ahle_dueto_bruc_healthcost_mean,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_bruc_productionloss_mean,ahle_dueto_bruc_total_mean_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
Oromia,Cattle,Crop livestock mixed,Adult Combined,2017,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Combined,2018,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Combined,2019,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Combined,2020,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2017,167071057509.61984,25119072362.30612,23192345006.43398,14639270542.917023,-16951689.711142123,2089927.174270323,143895664192.897,7000348875.860624,1052499891.9337448,971769190.3938155,613391706.5954287,-710283.0602870821,87568.84383874465,6029289968.527096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,29073631399.247066,0.0,,1218197609.5481796,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2018,175424610385.10086,26375025980.421436,24351962256.755676,15371234070.062874,-17799274.19669926,2194423.532983839,151090447402.54187,6395498848.756892,961560911.6840589,887805572.06972,560392920.8293638,-648912.5863457903,80002.64699504868,5508342189.273518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,30527312969.209427,0.0,,1112941875.8384318,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2019,184195840904.35593,27693777279.4425,25569560369.59347,16139795773.56602,-18689237.906534255,2304144.7096330314,158644969772.66898,6336340728.914282,952666510.0127281,879593404.4700581,555209307.7362556,-642910.1697308802,79262.62556895163,5457390234.613955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,32053678617.66989,0.0,,1102647206.0361679,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2020,193405632949.57367,29078466143.41463,26848038388.073147,16946785562.244316,-19623699.80186087,2419351.945114683,166577218261.30237,5537398489.463458,832545836.6584427,768686438.6929992,485203576.2479568,-561846.3329288893,69268.48821332665,4769273897.103388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,33656362548.55339,0.0,,963615631.535332,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2021,203075914597.0524,30532389450.58536,28190440307.4768,17794124840.356533,-20604884.79195398,2540319.542370417,174906079174.36755,4643456897.698904,698142045.4457365,644591923.934747,406873714.6520686,-471143.48643134814,58085.98387841732,3999336117.2505884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35339180675.98106,0.0,,808052311.8387271,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2017,27236919819.36645,15469358869.916924,22029832187.781017,14640503872.724419,-154813.40270030499,1307344.1108052663,5207242444.988134,1141238607.5812645,648172763.0716182,923059405.3207053,613443383.6426651,-6486.747888687044,54778.278253920165,218185689.0084479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,21298953476.70126,0.0,,892435274.2487928,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2018,28598765810.334778,16242826813.41277,23131323797.170067,15372529066.36064,-162554.0728353262,1372711.3163455296,5467604567.237546,1042632350.2406272,592168795.2317194,843304450.7852507,560440132.8329324,-5926.274445739736,50045.279417129175,199333825.72982225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,22363901150.536324,0.0,,815326331.6246513,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2019,30028704100.85152,17054968154.083408,24287889987.02857,16141155519.678673,-170681.77647709846,1441346.882162806,5740984795.599429,1032988040.8621168,586691256.5152231,835503916.8561329,555256083.0305961,-5871.456633686167,49582.36249581803,197489995.46261764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,23482096208.06314,0.0,,807784594.2281286,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2020,31530139305.8941,17907716561.787575,25502284486.38,16948213295.662603,-179215.86530089378,1513414.2262709464,6028034035.3794,902739713.949036,512716000.70116186,730156146.1220062,485244453.6968357,-5131.13111893592,43330.576895194405,172588698.95814875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,24656201018.466293,0.0,,705931922.4231704,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2021,33106646271.188805,18803102389.87696,26777398710.699005,17795623960.445736,-188176.65856599808,1589084.9375844935,6329435737.148365,757004026.2660509,429944612.89837384,612281850.3235431,406907992.963864,-4302.776156089257,36335.41392191889,144726478.71866396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,25889011069.389614,0.0,,591968315.214991,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2017,,,26744867448.284367,14838414338.407438,,,,,,1120621402.458404,621735916.9312954,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2018,,,28082110820.698578,15580335055.32781,,,,,,1023796530.2027822,568016167.690794,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2019,,,29486216361.73351,16359351808.094202,,,,,,1014326451.4395036,562762039.8556645,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2020,,,30960527179.820194,17177319398.498909,,,,,,886431143.8293431,491803992.67419004,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2021,,,32508553538.811203,18036185368.42386,,,,,,743328264.5237833,412408578.9462668,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2017,28266653251.609936,15000860061.62749,,,-2354744.309795201,1313545.8644125394,,1184384879.4867184,628542462.3191247,,,-98664.79525374943,55038.134386635065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2018,29679985914.19043,15750903064.708868,,,-2472481.525284946,1379223.1576331663,,1082050661.6980765,574234608.2233771,,,-90139.87669016115,50282.68324186587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2019,31163985209.899952,16538448217.944311,,,-2596105.601549208,1448184.3155148248,,1072041734.4455991,568922960.0510603,,,-89306.08627694452,49817.57034425218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2020,32722184470.394955,17365370628.841522,,,-2725910.881626606,1520593.5312905659,,936869170.2250085,497188089.2124353,,,-78045.57999749016,43536.12764449137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2021,34358293693.914703,18233639160.283604,,,-2862206.425707996,1596623.2078550942,,785623721.8615422,416923482.5162308,,,-65446.127358152145,36507.78115293294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2017,26432363023.017605,14627537816.903843,,,-2272807.0655589104,1284813.0230100206,,1107527333.175987,612900100.3496706,,,-95231.58962178287,53834.21602392989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2018,27753981174.168488,15358914707.749035,,,-2386447.4188368917,1349053.674160522,,1011833825.6995808,559943790.7596284,,,-87003.30977669067,49182.78684538355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2019,29141680232.87691,16126860443.136488,,,-2505769.7897787094,1416506.357868548,,1002474401.4956067,554764332.1024945,,,-86198.5324875071,48727.84794738682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2020,30598764244.520763,16933203465.29331,,,-2631058.279267609,1487331.6757619753,,876073505.838555,484814707.1028691,,,-75329.85425044673,42583.807147141684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2021,32128702456.746803,17779863638.55798,,,-2762611.1932309866,1561698.259550074,,734642733.6443083,406547623.41671777,,,-63168.820518781606,35709.200521495135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2017,,,26227097441.89558,14969847448.824018,,,,,,1098926617.3998408,627243020.5581615,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2018,,,27538452313.990364,15718339821.265219,,,,,,1003976236.1965053,573047441.9215767,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2019,,,28915374929.689884,16504256812.328482,,,,,,994689494.3950287,567746774.9921647,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2020,,,30361143676.17438,17329469652.944904,,,,,,869270189.119389,496160208.0350963,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2021,,,31879200859.9831,18195943135.592155,,,,,,728937724.6934531,416061539.5023749,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2017,26239445646.560925,14710907279.155933,,,-3058832.7735599875,1323979.0471815828,,1099444012.4647696,616393316.530001,,,-128166.40348735062,55475.28921379426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2018,27551417928.88897,15446452643.113731,,,-3211774.412238002,1390177.999540662,,1004448926.8581828,563135183.1396284,,,-117092.4621741646,50682.066650236564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2019,28928988825.333416,16218775275.269419,,,-3372363.1328499913,1459686.8995176952,,995157812.6861571,557926204.2249905,,,-116009.36137565653,50213.2594713644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2020,30375438266.600094,17029714039.032887,,,-3540981.2894923687,1532671.2444935802,,869679457.6718282,487577902.24404746,,,-101381.86848345687,43881.92476439212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2021,31894210179.9301,17881199740.984535,,,-3718030.353967011,1609304.806718259,,729280922.1148506,408864736.32856745,,,-85015.0729456944,36797.753786230474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2017,25499458101.156612,14939931849.956959,,,-3185366.19768101,1303702.452059094,,1068438217.3328171,625989544.1510485,,,-133468.20815961345,54625.69119252225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2018,26774431006.214447,15686928442.454805,,,-3344634.507565081,1368887.574662049,,976122120.4964335,571902269.4364913,,,-121936.17586316609,49905.876311253895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2019,28113152556.525166,16471274864.577547,,,-3511866.232943356,1437331.9533951515,,967093028.2002827,566612195.3087848,,,-120808.27089821399,49444.24886334254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2020,29518810184.35143,17294838607.806423,,,-3687459.5445904136,1509198.5510649092,,845153331.0211504,495168686.25719464,,,-105575.68877787732,43209.87785886352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2021,30994750693.569,18159580538.196747,,,-3871832.5218200088,1584658.4786181545,,708714222.3935595,415230086.1317032,,,-88531.85502502235,36234.20018881612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2017,211517481483.22342,26500074550.421474,2337601723884.7856,437122281016.9427,274742514.65958315,920875.2833247546,-2126358984916.222,8862673079.331505,1110364475.178977,97946513560.9409,18315610819.39278,11511829.052363496,38585.06883551089,-89095352310.66177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,437924813767.7071,0.0,,18349237285.42105,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2018,222093355557.38458,27825078277.94255,2454481810079.025,458978395067.7898,288479640.3925623,966919.0474909924,-2232676934162.0327,8096912951.185583,1014425830.5747166,89483656575.86415,16733090019.789175,10517174.32331907,35251.20928867667,-81397260799.00189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,459821054456.0924,0.0,,16763811063.637886,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2019,233198023335.25385,29216332191.83968,2577205900582.9766,481927314821.1793,302903622.41219044,1015264.999865542,-2344310780870.135,8022016815.942822,1005042430.4247433,88655936173.6161,16578309576.834314,10419890.86291387,34925.13695045682,-80644339248.5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,482812107178.89703,0.0,,16608746452.20193,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2020,244857924502.0165,30677148801.431656,2706066195612.125,506023680562.23834,318048803.5328,1066028.2498588192,-2461526319913.641,7010529531.082163,878317734.8220448,77477406606.2368,14487968740.334742,9106058.27451454,30521.46481189969,-70475983133.42915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,506952712537.8419,0.0,,14514567863.534594,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2021,257100820727.11737,32211006241.503246,2841369505392.7314,531324864590.3502,333951243.70944,1119329.66235176,-2584602635909.3237,5878769925.90785,736524660.793534,64969678235.38591,12149072982.369366,7636002.571622715,25594.16783501566,-59098544312.04968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,532300348164.734,0.0,,12171378020.074366,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2017,44408262704.05577,15285040220.134804,24435471413.30437,14665475307.2396,-461262.9021257758,1299233.9519584188,19973252553.653526,1860725229.9301465,640449732.6913974,1023856719.3447037,614489697.4455626,-19327.11318467868,54438.45912418664,836887837.6986275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,21182743500.462868,0.0,,887566026.4649427,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2018,46628675839.25855,16049292231.141544,25657244983.96959,15398749072.60158,-484326.0472320914,1364195.64955634,20971915181.336197,1699953284.7437022,585113056.6133288,935392590.566572,561396042.1512442,-17657.195707580682,49734.82162544816,764578351.3728378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,22241880675.48601,0.0,,810877800.6802422,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2019,48960109631.22148,16851756842.698622,26940107233.16807,16168686526.231659,-508542.3495936394,1432405.432034157,22020510940.403004,1684228781.851288,579700783.2093025,926740244.8651286,556203150.2242593,-17493.86732234159,49274.77642684086,757506030.8534818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,23353974709.260315,0.0,,803377212.024882,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2020,51408115112.78256,17694344684.83355,28287112594.826473,16977120852.54324,-533969.4670733213,1504025.703635865,23121536487.42316,1471866225.560796,506606948.492495,809888585.7927136,486072106.22878987,-15288.084815825086,43061.77401564566,661992927.8528982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,24521673444.723324,0.0,,702080262.198622,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2021,53978520868.4217,18579061919.07523,29701468224.567802,17825976895.170406,-560667.9404270053,1579226.9888176583,24277613311.794323,1234252400.3961575,424821788.4040352,679142515.6095593,407602031.66556007,-12820.020633467107,36110.00580156473,555122704.8072317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,25747757116.9595,0.0,,588738455.8737671,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2017,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2018,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2019,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2020,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Female,2017,199455370144.6529,25944466525.866367,24404554031.124878,14896315448.23528,153098815.27861416,6505407.542276795,174897717298.2494,8357265447.344703,1087084260.9510307,1022561267.7876779,624161998.2354798,6414905.9412611285,272579.3626641193,7328289273.615764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,29916811320.150093,0.0,,1253527209.4167979,0.0,,,,,,,,,,,,,,,,,
